80000400,entrypoint
800824C4,Scene_CommandEchoSettings
800824DC,Scene_CommandAlternateHeaderList
800825D8,Scene_CommandCutsceneData
80082618,Scene_CommandMiscSettings
800826DC,Scene_SetTransitionForNextEntrance
80082790,Scene_Draw
800827F4,Scene_DrawConfigDefault
80082834,Scene_DrawConfigDekuTree
8008297C,Scene_DrawConfigDekuTreeBoss
80082A60,Scene_DrawConfigDodongosCavern
80082D88,Scene_DrawConfigTempleOfTime
800835EC,Scene_DrawConfigGrottos
800838EC,Scene_DrawConfigChamberOfTheSages
80083AF4,Scene_DrawConfigGreatFairyFountain
80083C84,Scene_DrawConfigGraveExitLightShining
80083D5C,Scene_DrawConfigFairysFountain
80083EB8,Scene_DrawConfigShadowTempleAndWell
80084044,Scene_DrawConfigThievesHideout
8008412C,Scene_DrawConfigWaterTemple
80084894,Scene_DrawConfigWaterTempleBoss
800849B0,Scene_DrawConfigShootingGallery
80084A64,Scene_DrawConfigCastleCourtyardGuards
80084BDC,Scene_DrawConfigOutsideGanonsCastle
80084E48,func_8009BEEC
80085008,Scene_DrawConfigGanonsTowerCollapseExterior
800852D8,Scene_DrawConfigIceCavern
800854BC,Scene_DrawConfigRoyalFamilysTomb
80085728,Scene_DrawConfigLakesideLaboratory
80085900,Scene_DrawConfigCalmWater
80085A04,Scene_DrawConfigGerudoTrainingGround
80085BE8,Gfx_TwoTexScrollPrimColor
80085D48,Scene_DrawConfigFishingPond
80085E70,Scene_DrawConfigBombchuBowlingAlley
80086068,Scene_DrawConfigLonLonBuildings
80086138,Scene_DrawConfigMarketGuardHouse
8008626C,Scene_DrawConfigPotionShopGranny
800863E8,Scene_DrawConfigForestTemple
800865CC,Scene_DrawConfigSpiritTemple
8008663C,Scene_DrawConfigHyruleField
800868EC,Scene_DrawConfigKakarikoVillage
800869BC,Scene_DrawConfigZorasRiver
80086BCC,Scene_DrawConfigKokiriForest
80086FFC,Scene_DrawConfigLakeHylia
800871B8,Scene_DrawConfigZorasDomain
80087314,Scene_DrawConfigZorasFountain
800874FC,Scene_DrawConfigGerudoValley
80087840,Scene_DrawConfigLostWoods
80087A24,Scene_DrawConfigDesertColossus
80087B30,Scene_DrawConfigGerudosFortress
80087BA0,Scene_DrawConfigHauntedWasteland
80087D0C,Scene_DrawConfigHyruleCastle
80087EA4,Scene_DrawConfigDeathMountainTrail
80088060,Scene_DrawConfigDeathMountainCrater
80088214,Scene_DrawConfigGoronCity
8008837C,Scene_DrawConfigLonLonRanch
8008844C,Scene_DrawConfigFireTemple
800885E0,Scene_DrawConfigJabuJabu
80088A7C,Scene_DrawConfigInsideGanonsCastle
80088C74,Scene_DrawConfigInsideGanonsCastleCollapse
80088C94,Scene_DrawConfigGanonsTowerCollapseInterior
80088CB4,Scene_DrawConfigBesitu
80088DF0,SkelAnime_DrawLimbLod
8008902C,SkelAnime_DrawLod
8008921C,SkelAnime_DrawFlexLimbLod
800894A4,SkelAnime_DrawFlexLod
8008971C,SkelAnime_DrawLimbOpa
8008993C,SkelAnime_DrawOpa
80089B1C,SkelAnime_DrawFlexLimbOpa
80089D8C,SkelAnime_DrawFlexOpa
80089FF0,SkelAnime_GetFrameData
8008A158,Animation_GetLength
8008A194,Animation_GetLastFrame
8008A1DC,SkelAnime_DrawLimb
8008A414,SkelAnime_Draw
8008A608,SkelAnime_DrawFlexLimb
8008A88C,SkelAnime_DrawFlex
8008AAF4,SkelAnime_GetFrameDataLegacy
8008AEF8,Animation_GetLimbCountLegacy
8008AF34,Animation_GetLengthLegacy
8008AF70,Animation_GetLastFrameLegacy
8008AFB8,SkelAnime_InterpFrameTable
8008B438,AnimationContext_Reset
8008B444,AnimationContext_SetNextQueue
8008B464,AnimationContext_DisableQueue
8008B48C,AnimationContext_AddEntry
8008B4C4,AnimationContext_SetLoadFrame
8008B5C0,AnimationContext_SetCopyAll
8008B628,AnimationContext_SetInterp
8008B698,AnimationContext_SetCopyTrue
8008B708,AnimationContext_SetCopyFalse
8008B778,AnimationContext_SetMoveActor
8008B7D4,AnimationContext_LoadFrame
8008B804,AnimationContext_CopyAll
8008B874,AnimationContext_Interp
8008B8D0,AnimationContext_CopyTrue
8008B950,AnimationContext_CopyFalse
8008B9D4,AnimationContext_MoveActor
8008BA68,AnimationContext_Update
8008BB08,SkelAnime_InitLink
8008BC6C,LinkAnimation_SetUpdateFunction
8008BCA4,LinkAnimation_Update
8008BCC8,LinkAnimation_Morph
8008BD84,LinkAnimation_AnimateFrame
8008BE60,LinkAnimation_Loop
8008BF00,LinkAnimation_Once
8008BFDC,Animation_SetMorph
8008C000,LinkAnimation_Change
8008C178,LinkAnimation_PlayOnce
8008C1D8,LinkAnimation_PlayOnceSetSpeed
8008C23C,LinkAnimation_PlayLoop
8008C298,LinkAnimation_PlayLoopSetSpeed
8008C2F8,LinkAnimation_CopyJointToMorph
8008C328,LinkAnimation_CopyMorphToJoint
8008C358,LinkAnimation_LoadToMorph
8008C39C,LinkAnimation_LoadToJoint
8008C3E0,LinkAnimation_InterpJointMorph
8008C418,LinkAnimation_BlendToJoint
8008C4B8,LinkAnimation_BlendToMorph
8008C558,LinkAnimation_EndLoop
8008C57C,Animation_OnFrameImpl
8008C634,LinkAnimation_OnFrame
8008C684,SkelAnime_Init
8008C788,SkelAnime_InitFlex
8008C894,SkelAnime_InitSkin
8008C974,SkelAnime_SetUpdate
8008C9C0,SkelAnime_Update
8008C9E4,SkelAnime_Morph
8008CAA4,SkelAnime_MorphTaper
8008CC2C,SkelAnime_AnimateFrame
8008CD74,SkelAnime_LoopFull
8008CE14,SkelAnime_LoopPartial
8008CEBC,SkelAnime_Once
8008CFC0,Animation_ChangeImpl
8008D17C,Animation_Change
8008D1C4,Animation_PlayOnce
8008D21C,Animation_MorphToPlayOnce
8008D278,Animation_PlayOnceSetSpeed
8008D2D4,Animation_PlayLoop
8008D328,Animation_MorphToLoop
8008D360,Animation_PlayLoopSetSpeed
8008D3B8,Animation_EndLoop
8008D3E4,Animation_Reverse
8008D408,SkelAnime_CopyFrameTableTrue
8008D470,SkelAnime_CopyFrameTableFalse
8008D4DC,SkelAnime_UpdateTranslation
8008D6A8,Animation_OnFrame
8008D6D0,SkelAnime_Free
8008D71C,SkelAnime_CopyFrameTable
8008D770,Skin_UpdateVertices
8008D93C,Skin_ApplyLimbModifications
8008DDAC,Skin_DrawAnimatedLimb
8008DE88,Skin_DrawLimb
8008DFA8,Skin_DrawImpl
8008E1D4,func_800A6330
8008E204,func_800A6360
8008E238,func_800A6394
8008E270,func_800A63CC
8008E2AC,Skin_GetLimbPos
8008E310,Skin_InitAnimatedLimb
8008E4EC,Skin_Init
8008E6BC,Skin_Free
8008E790,func_800A698C
8008E8CC,Skin_ApplyAnimTransformations
8008EC20,SkinMatrix_Vec3fMtxFMultXYZW
8008ED08,SkinMatrix_Vec3fMtxFMultXYZ
8008EDB8,SkinMatrix_MtxFMtxFMult
8008F114,SkinMatrix_GetClear
8008F128,SkinMatrix_Clear
8008F180,SkinMatrix_MtxFCopy
8008F208,SkinMatrix_Invert
8008F4A8,SkinMatrix_SetScale
8008F50C,SkinMatrix_SetRotateZYX
8008F69C,SkinMatrix_SetRotateYXZ
8008F82C,SkinMatrix_SetTranslate
8008F890,SkinMatrix_SetTranslateRotateZYXScale
8008F914,SkinMatrix_SetTranslateRotateYXZScale
8008F998,SkinMatrix_SetTranslateRotateZYX
8008F9F8,SkinMatrix_Vec3fToVec3s
8008FA3C,SkinMatrix_Vec3sToVec3f
8008FA80,SkinMatrix_MtxFToMtx
8008FC98,SkinMatrix_MtxFToNewMtx
8008FCE0,SkinMatrix_SetRotateAxis
8008FE50,func_800A8030
8008FFC0,Sram_InitNewSave
800900EC,Sram_InitDebugSave
800902AC,Sram_OpenSave
800905D4,Sram_WriteSave
80090720,Sram_VerifyAndLoadAllSaves
80090C18,Sram_InitSave
80090EB8,Sram_EraseSave
80090FD0,Sram_CopySave
800911C0,Sram_WriteSramHeader
800911F4,Sram_InitSram
800912C4,Sram_Alloc
800912F4,Sram_Init
80091310,SsSram_Init
800913E8,SsSram_Dma
80091474,SsSram_ReadWrite
800914E0,Rumble_Update
8009151C,Rumble_Override
800915CC,Rumble_Request
8009169C,Rumble_Init
800916D8,Rumble_Destroy
80091730,Rumble_Controller1HasRumblePak
80091748,Rumble_Reset
8009175C,Rumble_ClearRequests
8009176C,Rumble_SetUpdateEnabled
80091780,View_ViewportToVp
800917EC,View_New
80091838,View_Free
80091858,View_Init
80091918,View_LookAt
800919B4,View_LookAtUnsafe
80091A04,View_SetScale
80091A24,View_GetScale
80091A34,View_SetPerspective
80091A64,View_GetPerspective
80091A84,View_SetOrtho
80091AC0,View_GetOrtho
80091AE0,View_SetViewport
80091B14,View_GetViewport
80091B3C,View_ApplyLetterbox
80091C94,View_SetDistortionOrientation
80091CB8,View_SetDistortionScale
80091CDC,View_SetDistortionSpeed
80091CF0,View_InitDistortion
80091D54,View_ClearDistortion
80091D88,View_SetDistortion
80091DDC,View_StepDistortion
80091F94,View_Apply
80091FE0,View_ApplyPerspective
800922D4,View_ApplyOrtho
80092490,View_ApplyOrthoToOverlay
800926D0,View_ApplyPerspectiveToOverlay
80092A1C,View_UpdateViewingMatrix
80092A88,View_ApplyTo
80092EB0,ViMode_LogPrint
80092EBC,ViMode_Configure
80093464,ViMode_Save
800934C8,ViMode_Load
80093550,ViMode_Init
800935B8,ViMode_Destroy
800935C4,ViMode_ConfigureFeatures
80093628,ViMode_Update
80093970,VisCvg_Init
80093994,VisCvg_Destroy
800939A0,VisCvg_Draw
80093B10,VisMono_Init
80093B60,VisMono_Destroy
80093B84,VisMono_DesaturateTLUT
80093E98,VisMono_DesaturateDList
80094114,VisMono_Draw
80094300,VisMono_DrawOld
80094370,VisZBuf_Init
800943A4,VisZBuf_Destroy
800943B0,VisZBuf_Draw
80094660,Skybox_CalculateFace256
80094D74,Skybox_CalculateFace128
80095A9C,Skybox_Calculate256
80095C4C,Skybox_Calculate128
80095CEC,Skybox_Setup
80096E40,Skybox_Init
80096F50,Skybox_UpdateMatrix
80096FD8,Skybox_Draw
8009763C,Skybox_Update
80097650,PlayerCall_InitFuncPtrs
800976B8,PlayerCall_Init
80097700,PlayerCall_Destroy
80097740,PlayerCall_Update
80097780,PlayerCall_Draw
800977C0,TransitionTile_InitGraphics
80097B88,TransitionTile_InitVtxData
80097C48,TransitionTile_Destroy
80097CD4,TransitionTile_Init
80097E4C,TransitionTile_SetVtx
80097F60,TransitionTile_Draw
8009808C,TransitionTile_Suck
800981C0,TransitionTile_Update
800981CC,func_800B23F0
800981E0,TransitionTriforce_Start
80098218,TransitionTriforce_Init
800982B8,TransitionTriforce_Destroy
800982C4,TransitionTriforce_Update
800983D8,TransitionTriforce_SetColor
800983E4,TransitionTriforce_SetType
800983F0,TransitionTriforce_SetState
800983FC,TransitionTriforce_Draw
80098700,TransitionTriforce_IsDone
80098790,TransitionWipe_Start
80098848,TransitionWipe_Init
80098874,TransitionWipe_Destroy
80098880,TransitionWipe_Update
80098960,TransitionWipe_Draw
80098B9C,TransitionWipe_IsDone
80098BA8,TransitionWipe_SetType
80098BE8,TransitionWipe_SetColor
80098BF4,TransitionWipe_SetUnkColor
80098C00,TransitionCircle_Start
80098DEC,TransitionCircle_Init
80098E18,TransitionCircle_Destroy
80098E24,TransitionCircle_Update
80098FA8,TransitionCircle_Draw
80099244,TransitionCircle_IsDone
80099250,TransitionCircle_SetType
800992A8,TransitionCircle_SetColor
800992B4,TransitionCircle_SetUnkColor
800992C0,TransitionFade_Start
8009931C,TransitionFade_Init
80099348,TransitionFade_Destroy
80099354,TransitionFade_Update
800994E4,TransitionFade_Draw
800995B0,TransitionFade_IsDone
800995BC,TransitionFade_SetColor
800995C8,TransitionFade_SetType
80099620,Letterbox_SetSizeTarget
80099630,Letterbox_GetSizeTarget
80099640,Letterbox_SetSize
80099650,Letterbox_GetSize
80099660,Letterbox_Init
80099680,Letterbox_Destroy
80099690,Letterbox_Update
80099790,func_800BB0A0
800999A4,func_800BB2B4
80099C60,KaleidoManager_LoadOvl
80099CBC,KaleidoManager_ClearOvl
80099D0C,KaleidoManager_Init
80099D7C,KaleidoManager_Destroy
80099DBC,KaleidoManager_GetRamAddr
80099E90,KaleidoScopeCall_LoadPlayer
80099EDC,KaleidoScopeCall_Init
80099F28,KaleidoScopeCall_Destroy
80099F48,KaleidoScopeCall_Update
8009A0E8,KaleidoScopeCall_Draw
8009A170,Play_RequestViewpointBgCam
8009A1B0,Play_SetViewpoint
8009A25C,Play_CheckViewpoint
8009A284,Play_SetShopBrowsingViewpoint
8009A2B0,Play_SetupTransition
8009A55C,func_800BC88C
8009A574,Play_SetFog
8009A5C0,Play_Destroy
8009A750,Play_Init
8009AF1C,Play_Update
8009C010,Play_DrawOverlayElements
8009C0A8,Play_Draw
8009CAC8,Play_Main
8009CB08,Play_InCsMode
8009CB3C,func_800BFCB8
8009CCE8,Play_LoadFile
8009CDA0,Play_InitEnvironment
8009CDE8,Play_InitScene
8009CEEC,Play_SpawnScene
8009D02C,Play_GetScreenPos
8009D0F0,Play_CreateSubCamera
8009D1A0,Play_GetActiveCamId
8009D1AC,Play_ChangeCameraStatus
8009D21C,Play_ClearCamera
8009D284,Play_ClearAllSubCameras
8009D2F0,Play_GetCamera
8009D328,Play_SetCameraAtEye
8009D438,Play_SetCameraAtEyeUp
8009D55C,Play_SetCameraFov
8009D5A4,Play_SetCameraRoll
8009D5F0,Play_CopyCamera
8009D66C,Play_InitCameraDataUsingPlayer
8009D6DC,Play_RequestCameraSetting
8009D718,Play_ReturnToMainCam
8009D7F4,Play_GetCameraUID
8009D828,func_800C09D8
8009D894,Play_SaveSceneFlags
8009D8DC,Play_SetRespawnData
8009D94C,Play_SetupRespawnPoint
8009D9B8,Play_TriggerVoidOut
8009DA10,Play_LoadToLastEntrance
8009DAB0,Play_TriggerRespawn
8009DAE4,Play_CamIsNotFixed
8009DB54,FrameAdvance_IsEnabled
8009DB64,func_800C0D34
8009DBE4,func_800C0DB4
8009DCA0,PreRender_SetValuesSave
8009DCDC,PreRender_Init
8009DD10,PreRender_SetValues
8009DD44,PreRender_Destroy
8009DD68,PreRender_CopyImage
8009E074,PreRender_CopyImageRegionImpl
8009E50C,func_800C170C
8009E8C8,func_800C1AE8
8009E904,PreRender_CoverageRgba16ToI8
8009EC54,PreRender_SaveZBuffer
8009EC8C,PreRender_SaveFramebuffer
8009ECC4,PreRender_FetchFbufCoverage
8009EDD8,PreRender_DrawCoverage
8009EE1C,PreRender_RestoreZBuffer
8009EE40,func_800C213C
8009F194,PreRender_RestoreFramebuffer
8009F1B8,PreRender_CopyImageRegion
8009F1D8,PreRender_AntiAliasFilter
8009FC98,PreRender_DivotFilter
8009FDEC,PreRender_ApplyFilters
8009FEC0,THGA_Init
8009FEE0,THGA_Destroy
8009FF00,THGA_IsCrash
8009FF20,THGA_Reset
8009FF40,THGA_GetRemaining
8009FF60,THGA_GetHead
8009FF80,THGA_SetHead
8009FFA0,THGA_GetTail
8009FFC0,THGA_AllocDisplayList
8009FFE4,THGA_AllocGfx
800A0004,THGA_AllocGfx2
800A0024,THGA_AllocTail
800A0044,THGA_AllocMtxArray
800A0068,THGA_AllocMtx
800A0088,THGA_AllocVtxArray
800A00AC,THGA_AllocVtx
800A00D0,THA_GetHead
800A00DC,THA_SetHead
800A00E8,THA_GetTail
800A00F4,THA_AllocHead
800A0108,THA_AllocHeadByte
800A0128,THA_AllocTail
800A01B8,THA_AllocTailAlign16
800A01D8,THA_AllocTailAlign
800A01F4,THA_GetRemaining
800A0208,THA_IsCrash
800A022C,THA_Reset
800A0248,THA_Init
800A026C,THA_Destroy
800A0290,AudioMgr_StopAllSfx
800A02E0,AudioMgr_NotifyTaskDone
800A0318,AudioMgr_HandleRetrace
800A04A0,AudioMgr_HandlePreNMI
800A04C4,AudioMgr_ThreadEntry
800A05F4,AudioMgr_WaitForInit
800A0620,AudioMgr_Init
800A0700,Setup_InitImpl
800A073C,Setup_Destroy
800A0748,Setup_Init
800A0770,GameState_SetFBFilter
800A08C4,func_800A08C4_ne0
800A08F8,GameState_Draw
800A09F0,GameState_SetFrameBuffer
800A0B0C,func_800C49F4
800A0BA0,GameState_ReqPadData
800A0BD0,GameState_Update
800A0CC8,GameState_InitArena
800A0D38,GameState_Realloc
800A0DF8,GameState_Init
800A0EF0,GameState_Destroy
800A0FA0,GameState_GetInit
800A0FAC,GameState_GetSize
800A0FB8,GameState_IsRunning
800A0FC4,GameState_GetArenaSize
800A0FF0,GameAlloc_Log
800A1010,GameAlloc_Malloc
800A107C,GameAlloc_Free
800A10C8,GameAlloc_Cleanup
800A1118,GameAlloc_Init
800A1130,Graph_InitTHGA
800A1248,Graph_GetNextGameState
800A12F8,Graph_Init
800A1348,Graph_Destroy
800A1354,Graph_TaskSet00
800A1688,Graph_Update
800A1934,Graph_ThreadEntry
800A1A2C,Graph_Alloc
800A1A60,Graph_Alloc2
800A1AA0,Graph_GfxPlusOne
800A1AAC,Graph_BranchDlist
800A1AC4,Graph_DlistAlloc
800A1B00,ListAlloc_Init
800A1B14,ListAlloc_Alloc
800A1B80,ListAlloc_Free
800A1C00,ListAlloc_FreeAll
800A1C50,Main
800A2000,PadMgr_AcquireSerialEventQueue
800A2030,PadMgr_ReleaseSerialEventQueue
800A2058,PadMgr_LockPadData
800A2084,PadMgr_UnlockPadData
800A20B0,PadMgr_UpdateRumble
800A2300,PadMgr_RumbleStop
800A23A4,PadMgr_RumbleReset
800A23B4,PadMgr_RumbleSetSingle
800A23CC,PadMgr_RumbleSet
800A23FC,PadMgr_UpdateInputs
800A25DC,PadMgr_HandleRetrace
800A2778,PadMgr_HandlePreNMI
800A279C,PadMgr_RequestPadData
800A2918,PadMgr_ThreadEntry
800A2A14,PadMgr_Init
800A2B20,Sched_SwapFrameBufferImpl
800A2BC0,Sched_SwapFrameBuffer
800A2C04,Sched_HandlePreNMI
800A2C10,Sched_HandleNMI
800A2C44,Sched_QueueTask
800A2CC4,Sched_Yield
800A2D04,Sched_GfxTaskFramebufferValid
800A2DC8,Sched_Schedule
800A2EFC,Sched_SetNextFramebufferFromTask
800A2F48,Sched_TaskComplete
800A2FC0,Sched_RunTask
800A313C,Sched_HandleNotification
800A3244,Sched_HandleRetrace
800A332C,Sched_HandleRSPDone
800A3570,Sched_HandleRDPDone
800A3644,Sched_Notify
800A3674,Sched_ThreadEntry
800A37D0,Sched_Init
800A38B0,SpeedMeter_InitImpl
800A38C0,SpeedMeter_Init
800A38E4,SpeedMeter_Destroy
800A38F0,SpeedMeter_DrawTimeEntries
800A3DB4,SpeedMeter_InitAllocEntry
800A3DF8,SpeedMeter_DrawAllocEntry
800A404C,SpeedMeter_DrawAllocEntries
800A42F0,SysCfb_Init
800A43B8,SysCfb_Reset
800A43D8,SysCfb_GetFbPtr
800A4400,SysCfb_GetFbEnd
800A4410,Math_FactorialF
800A4510,Math_Factorial
800A45D4,Math_PowF
800A45FC,Math_SinF
800A4650,Math_CosF
800A46B0,Math3D_PlaneVsLineSegClosestPoint
800A47D0,Math3D_LineVsLineClosestTwoPoints
800A4A7C,Math3D_LineClosestToPoint
800A4B68,Math3D_FindPointOnPlaneIntersect
800A4BC8,Math3D_PlaneVsPlaneNewLine
800A4DA8,Math3D_PlaneVsPlaneVsLineClosestPoint
800A4E24,Math3D_PointOnInfiniteLine
800A4E70,Math3D_LineSplitRatio
800A4EBC,Math3D_Cos
800A4EE0,Math3D_CosOut
800A4F98,Math3D_Vec3fReflect
800A506C,Math3D_PointInSquare2D
800A50D0,Math3D_CirSquareVsTriSquare
800A5210,Math3D_SphCubeVsTriCube
800A5434,Math3D_Dist1DSq
800A544C,Math3D_Dist1D
800A5470,Math3D_Dist2DSq
800A54B4,Math3D_Dist2D
800A54E4,Math3D_Vec3fMagnitudeSq
800A5510,Math3D_Vec3fMagnitude
800A5538,Math3D_Vec3fDistSq
800A5560,Math3D_Vec3f_DistXYZ
800A5580,Math3D_DistXYZ16toF
800A55F8,Math3D_Vec3fDiff_CrossZ
800A5638,Math3D_Vec3fDiff_CrossX
800A5678,Math3D_Vec3fDiff_CrossY
800A56B8,Math3D_Vec3f_Cross
800A572C,Math3D_SurfaceNorm
800A5794,Math3D_PointRelativeToCubeFaces
800A5840,Math3D_PointRelativeToCubeEdges
800A59F0,Math3D_PointRelativeToCubeVertices
800A5B6C,Math3D_LineVsCube
800A65E4,Math3D_LineVsCubeShort
800A6750,Math3D_RotateXZPlane
800A67DC,Math3D_DefPlane
800A68F0,Math3D_Planef
800A6930,Math3D_Plane
800A696C,Math3D_UDistPlaneToPos
800A69A4,Math3D_DistPlaneToPos
800A6A28,Math3D_TriChkPointParaYImpl
800A6D44,Math3D_TriChkPointParaYDeterminate
800A6D8C,Math3D_TriChkPointParaYSlopedY
800A6DDC,Math3D_TriChkPointParaYIntersectDist
800A6E8C,Math3D_TriChkPointParaYIntersectInsideTri
800A6F38,Math3D_TriChkPointParaY
800A6FB4,Math3D_TriChkLineSegParaYIntersect
800A7128,Math3D_TriChkPointParaYDist
800A719C,Math3D_TriChkPointParaXImpl
800A74B8,Math3D_TriChkPointParaXDeterminate
800A7500,Math3D_TriChkPointParaXIntersect
800A75B4,Math3D_TriChkPointParaX
800A7630,Math3D_TriChkLineSegParaXIntersect
800A77B8,Math3D_TriChkPointParaXDist
800A782C,Math3D_TriChkPointParaZImpl
800A7B74,Math3D_TriChkPointParaZDeterminate
800A7BBC,Math3D_TriChkPointParaZIntersect
800A7C70,Math3D_TriChkPointParaZ
800A7CEC,Math3D_TriChkLineSegParaZIntersect
800A7E78,Math3D_TriChkLineSegParaZDist
800A7EEC,Math3D_LineSegFindPlaneIntersect
800A7FC8,Math3D_LineSegVsPlane
800A80D0,Math3D_TriLineIntersect
800A8234,Math3D_TriNorm
800A82E4,Math3D_PointInSph
800A8334,Math3D_PointDistSqToLine2D
800A847C,Math3D_LineVsSph
800A8684,Math3D_GetSphVsTriIntersectPoint
800A87C4,Math3D_TriVsSphIntersect
800A8BE4,Math3D_PointInCyl
800A8CA0,Math3D_CylVsLineSeg
800A9668,Math3D_CylTriVsIntersect
800A9AE8,Math3D_CylVsTri
800A9B08,Math3D_SphVsSph
800A9B28,Math3D_SphVsSphOverlap
800A9B48,Math3D_SphVsSphOverlapCenterDist
800A9C20,Math3D_SphVsCylOverlap
800A9C40,Math3D_SphVsCylOverlapCenterDist
800A9DB0,Math3D_CylVsCylOverlap
800A9DD0,Math3D_CylVsCylOverlapCenterDist
800A9FA0,Math3D_TriVsTriIntersect
800AA320,Math3D_XZInSphere
800AA394,Math3D_XYInSphere
800AA408,Math3D_YZInSphere
800AA480,Math_GetAtan2Tbl
800AA4F8,Math_Atan2S
800AA670,Math_Atan2F
800AA6B0,Matrix_Init
800AA6EC,Matrix_Push
800AA724,Matrix_Pop
800AA740,Matrix_Get
800AA764,Matrix_Put
800AA78C,Matrix_GetCurrent
800AA79C,Matrix_Mult
800AA7F4,Matrix_Translate
800AA8FC,Matrix_Scale
800AA9E0,Matrix_RotateX
800AAB94,Matrix_RotateY
800AAD4C,Matrix_RotateZ
800AAF00,Matrix_RotateZYX
800AB1BC,Matrix_TranslateRotateZYX
800AB510,Matrix_SetTranslateRotateYXZ
800AB6BC,Matrix_MtxFToMtx
800AB8D8,Matrix_ToMtx
800AB900,Matrix_NewMtx
800AB92C,Matrix_MtxFToNewMtx
800AB958,Matrix_MultVec3f
800ABA10,Matrix_MtxFCopy
800ABB18,Matrix_MtxToMtxF
800ABD6C,Matrix_MultVec3fExt
800ABE1C,Matrix_Transpose
800ABE54,Matrix_ReplaceRotation
800ABF50,Matrix_MtxFToYXZRotS
800AC0E8,Matrix_MtxFToZYXRotS
800AC280,Matrix_RotateAxis
800AC6E8,Matrix_SetTranslateUniformScaleMtxF
800AC750,Matrix_SetTranslateUniformScaleMtx
800AC7A0,Matrix_SetTranslateUniformScaleMtx2
800AC890,Matrix_SetTranslateScaleMtx1
800AC9B0,Matrix_SetTranslateScaleMtx2
800ACAB0,SysUcode_GetUCodeBoot
800ACAC0,SysUcode_GetUCodeBootSize
800ACADC,SysUcode_GetUCode
800ACAEC,SysUcode_GetUCodeData
800ACB00,RumbleMgr_Update
800ACE10,RumbleMgr_Init
800ACE48,RumbleMgr_Destroy
800ACE60,func_800D31A0
800ACE90,IrqMgr_AddClient
800ACF1C,IrqMgr_RemoveClient
800ACFA8,IrqMgr_SendMesgToClients
800AD00C,IrqMgr_JamMesgToClients
800AD108,IrqMgr_CheckStacks
800AD1B4,IrqMgr_HandleRetrace
800AD26C,IrqMgr_ThreadEntry
800AD33C,IrqMgr_Init
800AD5C0,Fault_SleepImpl
800AD5FC,Fault_WaitForInputImpl
800AD678,Fault_WaitForInput
800AD930,Fault_DrawCornerRec
800ADB10,FaultDrawer_DrawText
800ADB80,FaultDrawer_SetCursor
800ADBF8,FaultDrawer_Printf
800ADC58,Fault_PrintFReg
800ADCFC,Fault_LogFReg
800ADDA8,Fault_PrintFPCSR
800ADE60,Fault_LogFPCSR
800ADEF8,Fault_PrintThreadContext
800AE338,Fault_LogThreadContext
800AE634,Fault_FindFaultedThread
800AE6BC,Fault_WaitForButtonCombo
800AEB64,Fault_DrawMemDumpContents
800AEE7C,Fault_ResumeThread
800AEF8C,Fault_AddClient
800AF014,Fault_RemoveClient
800AF0C0,Fault_ProcessClients
800AF190,Fault_ThreadEntry
800AF430,Fault_SetFrameBuffer
800AF45C,Fault_Init
800AF564,Fault_AddHungupAndCrashImpl
800AF734,Fault_AddHungupAndCrash
800AF790,Kanji_OffsetFromShiftJIS
800B0280,AudioSynth_InitNextRingBuf
800B05FC,func_800DB03C
800B0684,AudioSynth_Update
800B0880,func_800DB2C0
800B08F0,AudioSynth_LoadRingBuffer1AtTemp
800B0998,AudioSynth_SaveRingBuffer1AtTemp
800B0A40,AudioSynth_LeakReverb
800B0AA4,func_800DB4E4
800B0C40,func_800DB680
800B0DE8,func_800DB828
800B1000,AudioSynth_FilterReverb
800B10A8,AudioSynth_MaybeMixRingBuffer1
800B1154,func_800DBB94
800B115C,AudioSynth_ClearBuffer
800B117C,func_800DBBBC
800B1184,func_800DBBC4
800B118C,func_800DBBCC
800B1194,AudioSynth_Mix
800B11C8,func_800DBC08
800B11D0,func_800DBC10
800B11D8,func_800DBC18
800B11E0,AudioSynth_SetBuffer
800B1214,func_800DBC54
800B121C,func_800DBC5C
800B1224,AudioSynth_DMemMove
800B1250,func_800DBC90
800B1258,func_800DBC98
800B1260,func_800DBCA0
800B1268,func_800DBCA8
800B1270,AudioSynth_InterL
800B1294,AudioSynth_EnvSetup1
800B12C8,func_800DBD08
800B12D0,AudioSynth_LoadBuffer
800B12F8,AudioSynth_SaveBuffer
800B1320,AudioSynth_EnvSetup2
800B133C,func_800DBD7C
800B1344,func_800DBD84
800B134C,func_800DBD8C
800B1354,AudioSynth_S8Dec
800B1370,AudioSynth_HiLoGain
800B13A4,AudioSynth_UnkCmd19
800B13D8,func_800DBE18
800B13E0,func_800DBE20
800B13E8,func_800DBE28
800B13F0,func_800DBE30
800B13F8,AudioSynth_UnkCmd3
800B141C,func_800DBE5C
800B1424,func_800DBE64
800B142C,func_800DBE6C
800B1434,AudioSynth_LoadFilterBuffer
800B1458,AudioSynth_LoadFilterSize
800B1470,AudioSynth_LoadRingBuffer1
800B151C,AudioSynth_LoadRingBuffer2
800B15C8,AudioSynth_LoadRingBufferPart
800B1634,AudioSynth_SaveRingBufferPart
800B16A0,AudioSynth_SaveBufferOffset
800B16E4,AudioSynth_MaybeLoadRingBuffer2
800B1724,AudioSynth_LoadReverbSamples
800B1798,AudioSynth_SaveReverbSamples
